Nom,Adresse,Latitude,Longitude,Nombre d'avis,Note moyenne,Reviews,Arrondissement
Hotel Auteuil Tour Eiffel,"8-10 Rue Félicien David, 75016 Paris, France",48.850637,2.275293,676,4.2,"['The staff were some of the nicest people we met while there, which didn’t say much for the rest of the interactions. We were told we booked the reservation breakfast included upon check in. In the morning we proceeded to breakfast, then were asked to leave as we were making plates because it was not included. Embarrassing yes, but no big deal considering it was only a continental breakfast yet advertised as a hot breakfast. Definitely not worth the the additional charge.\n\nWe also booked a non-smoking room which was pointless. The entire floor smelled like cigarettes daily, and we smelled it especially in the evening when people were smoking. I assumed they had non-smoking floors, which apparently is unheard of. The location isn’t bad, but expect a 15-20 minute walk to public transportation. Also, the people in general are not nice despite how you approach or talk to them. Overall pass and not worth the price.', 'Expect more from a 4 star hotel in Paris. The room size was ok. The TV didnt have option but french channels. No acustic isolation, so you can hear the streets and other guests noises.\nThe cleanning was good. But in general, I would come back.', 'Of course I forgot to bring an adapter for my electronics (while traveling in Europe), so the front desk let me borrow one. Great service. Bar… dining… laundry…close to the Eiffel Tower… they have everything and they made my trip really comfortable.', 'Very comfortable beds, clean rooms, beautiful bathrooms and a very nice shower. The location is good, 25 minute walk from the Eiffel Tower. A supermarket, and a nice bakery nearby. The staff are very friendly and attentive, especially the night receptionist and the bar waiter. We slept very well, a perfect stay in Paris.', 'Out of the three nights we were in Paris, this was the best of the three hotels we stayed in. The room was spacious, modern and clean. The desk staff were very friendly and accomodating to their guests. Also, the price point was affordable given it is a 4-star hotel']",16e
Hôtel Passy Eiffel,"10 Rue de Passy, 75016 Paris, France",48.8584192,2.2834748,1091,4.6,"[""We had the best stay at Hotel Passy Eiffel!\n\nService: The hotel staff was helpful and kind as soon as we arrived. Our check in was quick and smooth. The next day the woman at the front desk was so helpful in helping us find the nearest metro station. The night before our last day she assisted us in scheduling a taxi pick up early the next morning. And the gentleman who check us out was so kind to verify that our taxi was on it's way.\n\nRooms: The entire hotel has a cute, comfortable, clean, and warm feel to it. Our room exceeded our expectations! It was clean, and we even had chocolates left on the table for Christmas!\n\nLocation: Although we couldn't see the Eiffel Tower from our room, if we walked right around the corner we could see it clearly. The hotel is located conveniently near a metro station, lots of restaurants, pharmacy, and cafes too!\n\nIf we ever return to Paris we will definitely stay at this hotel again!"", 'Hotel Passy Eiffel is an absolute gem! The location is fantastic—just a few minutes’ walk to Trocadéro. The rooms are surprisingly spacious which is rare in Parisian hotels.\n\nThe staff are incredibly friendly and accommodating. What’s even better is the convenience of having everything you need right outside the hotel. There are great food options, a pharmacy, and a lovely bakery just steps away.\n\nIf you’re looking for a comfortable, spacious, and well-located place to stay in Paris, Hotel Passy Eiffel is an excellent choice. Highly recommended!', ""The staff at the hotel is very professional and a pleasure to deal with. The location is fantastic and affords one easy access to the sights. Plus, local eateries are very conveniently accessible. We were never concerned walking in the area.\nThe only drawback was the room size, which 2 years earlier we'd gotten the same class room but it was larger. Also, as the elevator only goes up to the 5th floor we had to physically carry our luggage up the the 6th floor which was somewhat cumbersome given our age and the narrow spiral staircase and we were unaware of this before our arrival.\nOverall, we like this hotel and would stay there again on our next visit to Paris."", ""From the moment we walked in we felt the wonderful charm of this hotel. Located in walking distance of many attractions. The room is clean. The service pleasant. If you don't want to walk, the cab fare is relatively inexpensive due to it's proximity. My only negative opinion is, the breakfast. Not enough choices for what they charge. We skipped breakfast the rest of our stay as there are many establishments all within a 5 minute walk and we wanted to taste the variety Paris has to offer. Overall, I recommend tis hotel and would definitely come again."", 'This beautiful little hotel has all the french charm and all the superior comfort. The staff went above and beyond to make us feel welcome. They are kind, knowledgeable and speak perfect English which was extra helpful. The location is perfect for being close to the Eiffel Tower but not too close. The neighborhood is quaint with lovely restaurants and patisseries just steps away. There’s even an ATM across the street if you need to grab some euros. Our room was on the fourth floor and the windows opened wide to a view of the tower which sparkles each night at 10pm. Dreamy! I wouldn’t want to stay anywhere else.']",16e
Hotel Beaugrenelle Saint Charles Tour Eiffel,"82 Rue St Charles, 75015 Paris, France",48.847244,2.285906999999999,456,3.9,"[""I just came here from a very poor African country, so my outlook on this hotel is going to be skewed towards the amazing side. I was so happy to see a shower with hot water the bed was so comfy. It's a nice temperature here.\n\nI was in the back of a mini bus covered in sweat and sand my clothes got stolen, so having a laundry spot 30 seconds from this place was a god send. Couple markets nearby the food spots look good. Some cafes. I'd come back here again. The place was small and as a bigger American I barely fit in the shower. I'd def stay here again for the area alone."", 'The rooms are very small but we had enough room.  The elevator barely fit 2 of us plus luggage. The air conditioner worked and it was clean. The staff was friendly and Hôtel was very cute. But we didn’t go to Paris to stay in a room all day. 20 minute walk to the Eiffel Tower, metro close by, lots of restaurants and shopping close by. Very good location.', 'The room was small but comfortable,every day clean towels!! We had room on the top floor so we had a partial view on Eiffel tower', 'Nice Boutique Hotel that is a jewel.  Staff is friendly, location is convenient.  You get a great view of the Eiffel Tower from the sidewalk in front of the hotel.  I would stay here again.', 'DO NOT STAY AT THIS PLACE! If you have any sort of respiratory issues, asthma, etc. Do not choose this place. A lot of black molds in the room (at least the one I stayed in), piles ant piles of dust in ventilation shafts. I have told the reception about the mold and they came to clean the one that was visible in the shower. However I believe that there was a lot more of it as I was having severe allergy symptoms and respiratory issues the longer I stayed.\nThe breakfast are awful too, almost nothing to choose from.\nThere is much better hotels and similar price point in the area that would be better choice then this hell hole.']",15e
Hotel Alizé Grenelle Tour Eiffel,"87 Av. Emile Zola, 75015 Paris, France",48.8467803,2.2877715,428,3.8,"['The room was good and tidy, a bit small but still fine for traveler. The service was general. Staffs are nice. The walls was a bit thin, easily hear the sound from the other side.', 'Nice hotel at a great location. Very close to the Eiffel and metro station. The front desk was courteous. Only thing lacking was there weren’t any complementary tea/coffee sachets in the room which is not a big problem tbh.', 'You can hear all sounds and what about talking from neighborhood.\nAnd you will wake up midnight with water sounds from upper floor.\nDon’t worry, staff is not notice about that, and they think Walter sounds is normally.\nIs this €100 in week ends? Is here high cost guest house ??', 'I was relocated to this hotel from the original hotel which I booked saying that this is the sister hotel of the originally booked hotel. But it was okay since both hotels were very close by and they offered me a bottle of wine and two breakfasts free of charge, as an apology 🤩. Hotel room was small but clean and nice. Location is very good since it is very close to metro station. Bathroom is bit small but manageable. Overall experience is good. 👍', 'Its was amazing,the room was clean and everything we needed was there,the girl who was in reception was very kind and friendly\nThe view was amazing\nI recommend it 10/10']",15e
Hotel Hameau De Passy,"48 Rue de Passy, 75016 Paris, France",48.857826,2.279679,506,3.9,"[""The location is perfect. It's near shopping, eateries and staple locations (like the Eiffel Tower). Its typical French and expect a cozy feel but its very very very small. The heating did not work and it got cold at night, staff could not fix it, for summer there is no A/C in the room(s). Staff all speak English and were generally welcoming and kind, except for one night shifter who expressed his discontent that I came into the lobby wet, after a downpour.\n\nI would recommend it as a place to sleep, shower and leave to explore Paris."", 'It is possible to reach everywhere by walking, the location is very good. The price is very reasonable. The rooms are very clean. Although the stairs were a bit challenging, it was great overall. Thank you.', 'The location of the hotel is great. It is around 10 minutes walking from the Eifel tower. The neighborhood is safe. There are a lot of restaurants and shops in the area. 5 minutes walking from the subway. There is a shopping mall literally across the street from the hotel.\nThe entrance for the hotel is in a small and cozy backyard, which makes it very quiet.\nThe rooms are clean and fresh.', ""Friendly people, rooms are small but perfect for a city trip. Can be a bit noisy with neighbours as the rooms don't have that much sound isolation. Outside it's very quiet which is really nice. Looking at the price it is very worth the money for such a location"", ""Quiet and beautiful place in central Paris, and only 15min on foot to Eiffel Tower. It's like you're living in a small garden inside the busiest city. Staff is very friendly and humorous. With a discount it's already the best ever place to live for a small journey to relax and have fun. They don't have an elevator, not too convenient for disabled, but every inch is precious in such a slot and I won't blame that. Also we have a kitty in the yard and he's cute!""]",16e
Hôtel France Eiffel,"8 Rue St Charles, 75015 Paris, France",48.8515379,2.2896339,779,3.3,"['Small hotel close to the Eiffel Tower, Maria and Constantine were excellent in customer service, also the cleaning lady was very nice.  But the room was very small, carpet was old and dirty.  No air conditioning.   Good thing,  location was perfect, close to every store, souvenirs places, coffees, etc.', 'We stayed here for 3 nights with a 18 month old baby. This is by far the worst hotel we have ever stayed at and we travel to a lot of countries. It should be inspected by health officials. The first room they put us in had black mold all over it in the bathroom and main room next to the bed had wall paper falling apart revealing mold inside the walls (please see pictures attached). It is honestly inhabitable. My baby touched all of it and so we had to request to get changed to another room. The staff is far from friendly and actually very rude (except for one night manager who agreed to move us). They do not even greet you when you say hi to them. After much trouble we were able to change the room, which also had mold (last picture). We really considered leaving and finding another hotel even though we would lose a lot of money. On top of all this, one of the breakfast lady was incredibly rude, told us we have to sit at a 2 person table when we were clearly 3 people. She went to complain about us in front of us to the front desk, all because she did not want to clean a bigger table. Forget offering a high chair, what did she expect we would leave our baby on the floor? Furthermore, we locked and left our luggage in the cloak room and we noticed the lock combination was different when we picked it up. This hotel does not even deserve one star, it is barely together and has no amenities. Suggest future travelers to avoid at all costs for your own health and safety.', 'This was a great little hotel for our short stay in Paris. Wonderfully located close to Metro and Eiffel Tower. Easy to walk to restaurants and Seine river. Room was clean and had all the amenities we needed. Great value.', 'The location of the hotel was great. Other stuff such as service and customer service could use a little work. Second, the hotel needs a lot of upgrades construction wise. There’s no air conditioning in the room. my last two days there it was a heat wave and they provided fans but it didn’t do anything. It’s literally old school Nothing has been updated. And the staff gives you the biggest attitude when you ask for stuff and the value of money of the hotel is not worth what they charge you for if I would have known I would have never came here, but overall my trip to Paris was wonderful.', 'No AC.  No phone in room. No frig. Small elevator.  No shower curtain but good hot water.  Unsecured room doora.\nBut i think it iin good location.  Manager is just ok but stressful when talking to me.\nHowever this is a goos budget boutique hotel.']",15e
Hotel Beaugrenelle Tour Eiffel,"19 Rue Viala, 75015 Paris, France",48.85027829999999,2.290457099999999,580,3.8,"['I’ve stayed in this hotel myself with my family on 24/10/2024. Unfortunately, I have had the worst experience ever had. I informed them that I am coming with 9 months  baby, and the hotel  lift is not working and they never notified me until i checked in. I had to carry the language, baby a s baby buggy through the stairs. It’s absolute joke!\nIn fairness the guys on the reception were very polite but I think the problem  is with the hotel owner who didn’t want to spend some euro to fix the hotel lift.\n\nHow do you expect people to carry their staff and babies to the room?', ""I'm trying to contact you by email but you don't respond.\nI made a reservation to stay at your hotel through booking, but I want to warn you that I will be checking in late, since my flight arrives in Paris at 11:45pm on September 9. I ask for support to confirm that there will be no problem and I will be able to stay without problem. thank you so much."", 'Myself and my boyfriend stayed here for 3 nights in November 2023. We really liked the location of the hotel as it was close to two metro stations so we were able to explore Paris very easily. There was also a variety of restaurants nearby and a small supermarket. The room was small but most rooms in Paris tend to be smaller than average so we expected this and it wasn’t a problem for the both of us. The size of the bathroom was generous. The only negative thing we experienced was we requested a double bed and was given 2 single beds on wheels that were pushed together so it was a bit awkward to sleep as a couple. The front of desk staff were pleasant and friendly. The rooms are basic but we felt it was value for money for what we paid. We would probably stay here again due to the proximity of the metro stations and ease of exploring Paris. Thank you!', 'The service doesn’t deserve 1 star if I can give 0 star. On the checkout date, they wrote checkout until 11:00 but since 9:00 til 9:30, the cleaning lady opened my room 3 times when I was still packing my stuffs. When I finally came out at 9:45, she asked into my face “clean now?”. Then come to the receptionist, when I checked-in, I asked for the invoice, he said to give me when checking out even though everything was paid. Fine! Then on the checking-out day, I waited at the receptionist for 20 minutes, he didn’t minded about me and standing behind the room chit chatting with his friend, laughing out loud like at home. Such an awesome service!', 'Poor customer service and lack of empathy and compassion. The hotel would not cancel and refund or give credit in the case of unexpected cancer+surgery, for procedural reasons (""that\'s the rule""). That despite the multiple emails (without answer) and a phone call. How sad and greedy people are (of course the room must have been rebooked by someone else, so they earned double, and that\'s ok with their rules...).']",15e
Hôtel Aéro,"3 Pl. de Passy, 75016 Paris, France",48.8575857,2.2779972,246,3.8,"[""I haven't had the pleasure of staying at this hotel. I did book a room for two days through my firm's travel agency over a month ago, but was informed a few days ago that the hotel had 'made a mistake' and wanted to charge significantly more than the contracted price. I am sure this is just a one-off problem but do be cautious with 3rd party reservations here."", 'Dark room, bad lightening. Bad smell in hallway and stairs and laundry bags and other stuff all over (at least if you are on the third floor).\nI was nauseous because of so strong detergent smell of the sheets and pillow cases while listening to the cartoon the kids in the next room where watching.', 'Great hotel well located in Paris. Good neighborhood. It’s also convenient to have the restaurant in the same building.. breakfast is super decent. We loved that they accept pets ! We’ll definitely return there :)', ""Located in a small, bustling square with shops, pharmacies & bars close by. The Eiffel tower is a 10 minute walkaway as is the nearest metro station. The hotel itself is joined to a lively bar which is frequented by locals & tourists a like. The hotel room is a little dark at night but there are plenty of lamps. Our room over looked the square & the windows opened wide to allow the hustle & bustle of the day in as we got ready\n\nThe only downside was the handle on the inside of the door was broke. No problem just don't shut it fully when alone! The front door needed a sharp pull to make sure it was shut. Neither of these spoiled the experience. Especially, seen as it cost less than €100 per night at the time we booked.\n\nBest to point out the friendly staff & free WiFi. They make the stay so much easier & enjoyable"", 'Good located nice hotel, simple but clean rooms, friendly staff and you can have a quick ‘petit déjeuner’ next door on the terrace! Fantastic 👌 See you next time!']",16e
Aparthotel Adagio Paris Centre Tour Eiffel,"14 Rue du Théâtre, 75015 Paris, France",48.8497614,2.2853232,3105,3.6,"['Location is nice with a little view of Eiffel Tour (I did not pay for the higher room rate, I choose the lower one without Eiffel tour view). Room is spacious, a lot of space for clothing and stuff. Clean and more than enough cooking equipment. In general the room is clean and tidy. The dish washer in my room is not function well (the lower rack cannot fix the position) but other than that no complaint.', 'Great apartment with views of the city.  We were on 31st floor but other side for viewing the Eiffel Tower.  Apartment was spacious and had all that you needed. Unfortunately,  the laundry was out of service so had to do elsewhere. We did find a laundromat around the corner after google told us the closest was 1.2km away.', 'Firstly, I would like to say that the view itself was beautiful. Couldn’t fault the Eiffel Tower view (we paid extra for it) but it was a great location, near metro stations (walking distance max 10 minutes), had a bus stop outside the hotel it was very handy.\nHowever, that was about the only good thing from the hotel. The reception staff were very rude and blunt, may just be the French but especially so, I had paid extra for early check in, which I was told upon arrival at the hotel that it wasn’t something they could accomodate (so why make that an option to pay extra for??). They tried to not refund the additional money spent on this early check in fee, to which I had to ask numerous times on numerous occasions to finally speak to the manager and have this refunded. Due to the room not being available early as I had paid for, they then charged me an additional €10 to put my baggage in a locker room as they ‘did not have anywhere to store luggage’ which seems ridiculous. Furthermore there was no area available that I could go too to change (as mentioned prior I expected to check in early so none of this would have been needed however it then was) and the only place I was allowed to go due to the fact I hadn’t checked in, was a small toilet, that smelt. Our hotel room was very small but due to only being two of us it was fine, however it smelt of damp and slight mould, and due to being such a high room on floor 28 there was no way we could open any windows (I understand safety risk however not even a small window could be opened even partially to get some actual fresh air in). Our air con didn’t work very well, and nor did it actually heat the apartment when we turned the thermostat up due to going to Paris in January and it being extremely cold outside. Whilst you may have a bath in your room, you cannot actually take a bath unless you ask reception for a bath plug to be delivered due to a bath plug supposedly being a safety issue??? Not quite sure how but anyways. We then requested one to be told we couldn’t have one until the following day as maintenance men had left the building (it was 3pm on a Saturday), and when we asked the following day at midday for one, it wasn’t delivered to our room until 6:30pm the same day.\nThe breakfast is definitely not worth paying for whatsoever, there was a small handful of dried pastries, bread, rolls, yoghurt and fruit and a small hot tub of the most burnt bacon I’ve ever seen, and the wettest, sloppiest scrambled eggs I have ever tasted. Absolutely do not pay for it there are local cafes that are much better and the same price nearby.\n\nIf you are looking for a great view, and that’s all, then this is a great hotel to go too, however if you’re looking for the whole holiday package, look elsewhere.', ""Upon checking in, there was an angry customer at the front desk. We got to our room and there were no sheets for the pull out bed. We had to go and get them. Upon coming back when we put the blanket on the pull-out, there was a big brown stain on the blanket (yuck). We had to go back and change the blanket. They gave us a small single blanket that didn't fit the double bed. My husband didn't want to go back so I went this time. Another angry customer was at the front desk. Upon waiting, another customer sitting beside me (not the angry one) said he had stayed at this hotel before and they have poor customer service. The only reason he came back is he had a last minute trip and everywhere else was booked. Finally I was able to get 2 single blankets to cover the double bed. Other than that, the dishwasher door didn't close so it was sticking out and you had to be careful not to let your clothes catch on it when walking by. As others have mentioned, no soap, no shampoo. However, the view is nice and the location is within walking distance to the Eiffel Tower. All in all, not a bad stay but I wouldn't stay there again. Took too long to get settled in, especially on the first night when we were tired and we had to make multiple trips to the front desk."", 'Very clean and large rooms. Even studio room is of decent size and very accessible and convenient for metro or bus. Lot of bakeries around. Eiffel Tower is accessible by walk for about 15 min. They don’t clean the rooms daily but once in 3 days. Staff is helpful. The access to the main entrance shuts after 8 pm and would need your key card to access it.']",15e
Hôtel Eiffel Capitol,"9 Rue Viala, 75015 Paris, France",48.850489,2.2915003,634,3.9,"['This was a wonderful place to spend my first time in Paris. Very welcoming and pleasant staff. My room was cozy and comfortable. I loved how close to things I was. The metro station at Dupleix is around the corner. A wonderful boulangerie down the street and local cafe as well. I fell in love with Paris and yearn to return. The hotel and Paris exceeded my expectations. Thank you so much.', 'Recently stayed here at the end of our travels, easy to find. Clean. Comfortable room, so close to the eiffel tower we could see it sparkle from our road.  The bars located around this location were extremely expensive, compared\nwith bars we attended a couple of metro stops down. 15 euros for a coke & soda water.  Staff were very helpful, I left an item of clothing behind on departure & the kind hotel member ran after us to re unite me with it.  Extremely impressed 👏', ""We visited Paris for 3 nights and stayed at this Hotel. The location of this Hotel is nice, the breakfast and service was also decent but a Night Receptionist named Loutfi was very rude to us when we called him from the room at night to adjust the room temperature (as the temperature regulator from the room wasn't working), he told us that he cannot do the same and told us to leave if we don't like it. Kindly teach your staff on how to speak to tourists. Rest everything was fine."", 'I recently stayed here and it’s located so close to the Eiffel Tower and the metro. The convenience of exploring Paris from this spot was unbeatable. A special shoutout to the Sri Lankan staff member, whose exceptional service and warm hospitality greatly enhanced our stay. The entire team was friendly and attentive, making my visit memorable. Highly recommended for a comfortable and well-placed stay in Paris!', 'Tiny rooms but excellent voice. Herve for English speaking guests. Always call and book directly with the hotel']",15e
Hôtel Eiffel Kennedy,"12 Rue de Boulainvilliers, 75016 Paris, France",48.8529885,2.2759167,302,4.2,"['We stayed here in October - staff were super friendly and helpful. We had interconnecting rooms with our kids which was great as we had some privacy. The hotel was in a good spot not far from the Metro and in walking distance from Tour Eiffel and La Seine. We had a minor issue with our bathroom sink and it was fixed promptly. A great place to stay in Paris!', ""The hotel itself is easy to get to with many restaurants and shops nearby.\n\nThe staff has been friendly and overall it's been a positive experience. My room was cleaned well and I was pleasantly surprised to find my room has a great street view. The mattress itself is in between soft and firm, but leans firm and I actually had a great sleep. If you want a no fuss hotel I can highly recommend this place!"", ""Excellent service! The personnel at the front desk and the other workers are really friendly and the rooms are always clean, plus it has a perfect view of the streets and if you're in an upper room - you have a great visibility of the Eiffel tower."", 'Great hotel in Paris.\nEiffel Kennedy hotel is a beautiful classic hotel in the 16 district of the city. It’s a traditional French structure with a classic facade adorned with red windows. Inside your room you feel to stay at home and Paris looks like your own city.\nThe place is surrounded by shops and boulangerie, and in Friday you will find opposite the building a traditional market.\nThe position is advantageous due to its proximity to landmarks (Eiffel tower/statue of liberty) and metrò (I suggest Ranelagh station than Muette, it’s near and fast).\nThis hotel deserves 5 stars.', 'We had a pleasant stay at Hotel Eiffel Kennedy.\nThe rooms are very clean and the staffs were very friendly. Sukanya at the front desk was very helpful. The location is excellent with access to Cafes , supermarkets and public transport including metro stations. Eiffel tower is at walkable distance and overall highly recommended.']",16e
Hôtel Félicien Paris 16e,"21 Rue Félicien David, 75016 Paris, France",48.8493716,2.2744178,570,4.0,"['Stayed here for 3 nights, was a small room but very cozy for only 3 nights, the bed was very comfortable and clean, good size bath and shower. Staff was very welcoming and polite, you can also book private pool, sauna and sweat room for no charge. Walking distance to the Eiffel Tower is 30 minutes but definitely worth the walk as there was so much to see. I recommend this hotel if you wanted to stay in Paris. A little appreciation to Ahmed he was so welcoming and the best receptionist we’ve ever met, he went out of his way to make sure we had the best stay!', 'Room was perfect and as described. The beds were super comfy and Artus at reception was extremely helpful with any questions we had. Overall hotel helped make our stay in Paris perfect', 'Lovely cosy and Chic rooms, a lot smaller than what I’m used to but kept clean and presentable, at a good location close to the Eiffel Tower and other tourist spots, fitted with a nice spacious bathtub and good shower. We went for the “Romantic Package” which was a nice added touch and included late checkout and use of the in house “spa”. This being said the sauna wasn’t working so it was a small swimming pool and steam room, both for private use, it was a nice way to spend an evening however I’m not sure I would of paid €40 to use this facility (this is the cost to use the spa without having it included in a package). Also be warned of a €100 deposit taken on check in, I’m not sure whether I missed this when reading through the hotels website or if this is standard for the area but this caught me by surprise. Overall I would stay again and recommend this hotel when staying in Paris for the price point, location and rooms.', ""I stayed at this hotel self-described as Luxury. The rooms are insanely tight/small. I requested for two double beds but was given a Queen Size bed despite the price difference we paid. During check-in, I had to wait for hours till the room was ready but they let another family who arrived later than me check-in first.\n\nLastly, their housekeeping took my custom-made bridal shower sleepwear when they changed the sheets in the room. I was promised that they would credit me back 30 Euros because they could no longer give it back to me. I've emailed multiple times (more than 5x) to follow-up on the credit but they aren't responding.\n\nManagement should ensure promises they make are kept. Stay away from this hotel, Your money is better spent elsewhere where the staff does what they say they will do and where your items will not be missing."", 'Honestly very disappointed for the price I paid, and how it’s marketed as 4 stars. I don’t quite understand how it’s a 4 star hotel, as I would say it absolutely is lacking.\n\nThey strategically make sure they don’t mention how the pool is NOT included, and you have to pay for use of it. This should come with the price of the room as it’s quite extortionate.\n\nIt’s also not within a ‘stones throw’ of the Eiffel Tower, it’s a 30 minute walk. So don’t book here thinking you’ll be close to the tower, as you won’t lol. It’s a nice stroll, but for someone with disability issues, you’ll most likely get taxi. We got taxis there and back as it was so cold!\n\nThe food was also absolutely abysmal. No way was that a 4 star hotel breakfast. Warm yogurts, warm milk, cheap cereal, cold raw sausages, cold scrambled eggs, cold bacon. The best part of the breakfast was the bread and the hot chocolate. I wish I hadn’t paid to have breakfast, as it wasn’t worth it, it was vile.\n\nThey also don’t allow you to have the temp past 23°. It was absolutely FREEZING, we had to turn the shower on to warm the room up. This isn’t ok in the winter. It’s supposed to be a ‘comfortable’ stay.\n\nIn short, we wouldn’t stay here again and don’t recommend it to anyone either. They also take a €100 deposit, so take that into account when budgeting.']",16e
Campanile Paris 15 - Tour Eiffel,"30 Rue St Charles, 75015 Paris, France",48.850581,2.288781,1035,3.1,"['Just returned from a 3 night stay with my daughter....\n\n1) location is great only a 5 min walk to the Seine River and 10 min walk to the Eiffel Tower.\n2) Reception staff were very welcoming and went out of their way to support us. Big thank you to Bismal, who always had a smile.\n3) yes....our room was small but comfortable, very modern decor, clean and sufficient for us as we were out all day sight seeing.\n4) breakfast was basic... Fruit, yoghurt, pastries, cereals, breads and cheese/meat plates. That being said...all fresh, and plenty available.\n\nFor the central location, and reasonable price, I would definitely recommend this hotel...if you have high expectations or are planning on spending more time in your rooms you may want to reconsider.', ""1. blood stains on sheets\n2. room was small, not enough space to open luggages\n3. room smelt strongly of piss\n4. staff cleaned our room despite 'do not disturb' sign, resulting in small items being lost as we had left bags open on the bed\n\nother things to note: you can clearly hear all the neighbours, shampoo provided was 2 in 1 with hand soap, location is only close to eiffel tower but nothing else\n\nwe have had our fair share of budget hotels and don't mind staying in run down accommodation, however points 3 and 4 were the cherry on top and caused us to check out early and stay somewhere else.\n\nstaff did not seemed phased when we checked out early and did not care to ask why - no dedication to improving."", 'THIS HOTEL IS A SCAM!! They put fake pictures on their website. Do not go here. No matter how many good reviews it looks like it has, it’s not worth it. The room was barely big enough to fit my suitcase. Water was brown and nasty when we opened the tap water which meant we needed to brush our teeth with bottled water. The shower had brown water and bugs coming out of it. THERE IS ALSO NO AC, which means you have to open the window at night which will let more bugs into the room. No privacy in the room at all because your windows are directly facing another apartment. Bathroom is only big enough for one person in a single standing position. Sink is too high to do makeup. Front desk service is terrible', 'Unfortunately the hotel looks like a scam. We booked a triple room through booking and the pictures DO NOT MATCH! The reception, rooms, breakfast area, the building: nothing matches what they show online. Our rooms were dirty and we barely had a light. It looked like a last minute arrangement, the bathroom was also in the dark and the shower barely fit one person inside. The corridor was tight and dark, looked like some kind of deposit. The receptionist admitted that they had complains about the mismatching of pictures. We booked 4 nights there but had to walk around in the city at 8 pm in an unknown country because we couldn’t stay there so we needed An alternative. Although they did offered us “a better room”, I don’t understand why they didn’t put us there in the first place? Also the whole building was different than what we expected (because of pictures previously seen) so we didn’t feel safe or comfortable to stay there. We left in a hurry so unfortunately I have no pictures but trust me: I don’t recommend it!!!!', 'COMPLETE DISASTER! Not worthy of any stars!! Especially as we never got to see the hotel!! NEVER trust Campanile Hotels EVER! We booked our hotel room on 3rd Jan 2024 - for 4 nights from today: Thur 23rd to Mon 27th May 2024 => almost 5 months ago - and everything was confirmed. Then with less than 24 hours notice we got an email from NIKOS TSOLAKIS to advise that ""The hotel campanile of Tour Eiffel is shut, closed for renovation""?! Plus this email was sent from a different email address from all the previous email communications - so we thought it was a scam! Having landed at Gare du Nord, we thought to call the hotel to confirm if it was a scam or not. Noone answered our call to the hotel, so we called the Campanile Bookings number - to be advised that the hotel was indeed closed => so we had no hotel for tonight, or the next 3 nights either! In addition, the Campanile Booking person said he could not help us reserve an alternative hotel!! So we gave up and luckily managed to get a room @ the Ibis Paris Tour Eiffel Cambronne instead ... but 50% more expensive!! a VERY UNHAPPY Campanile customer! We are only 3 people out of a total of 50 people on choir tour effected by this disaster!']",15e
Hotel Gustave,"34 Rue Viala, 75015 Paris, France",48.8502052,2.289043,1375,4.6,"[""This is, without a doubt, the worst hotel I have ever had the misfortune to stay in. The rooms are outdated, poorly maintained, and far smaller than advertised. The cleanliness was appalling—dust everywhere, stained sheets, and a bathroom that smelled like it hadn’t been properly cleaned in weeks.\n\nBut the real nightmare was the security—or rather, the complete lack of it. My friend was robbed during their stay, and the hotel staff couldn’t have cared less. They were dismissive, unhelpful, and seemed completely uninterested in taking any action to address the situation. It felt like they were more concerned about avoiding responsibility than ensuring their guests' safety.\n\nOn top of that, the staff overall were rude and unprofessional. Requests for basic amenities were met with eye rolls and excuses. The so-called “breakfast” was a joke—stale pastries and cold coffee that weren’t worth the exorbitant price they charged.\n\nThis place is a disaster from start to finish. I wouldn’t recommend it to my worst enemy. If you value your safety, comfort, or money, stay far, far away from this hotel."", ""Very nice and clean hotel. Walking distance from the tower. The staff is very friendly and prepared a great surprise for my daughter's birthday. Highly recommended.\nThere is a Colombian coffee place just across the hotel with amazing coffee and breakfast."", 'Had an amazing stay at Hotel Gustave! The staff - especially Mohammad - went above and beyond to make the stay enjoyable.\n\nThe location is perfect for those looking to stay close to the Eiffel Tower, as well as many other tourist attractions. The quality and price compared to other hotels in the area was perfect.\n\nI highly suggest staying here if you are looking for and affordable option that is in the heart of Paris!', 'Great hotel in a excelent place: walking distance to Eiffel Tower, a lot of conveniences close by, and also walking distance from the metro: I could always get on my to anywhere I want in less than 10mins.\nExcelent staff, always nice and ready to help us, and had a good times at the breakfast.\nRooms are not so big, and they only have one elevator: but being a small building (6 floors) it never became an issue.\nReally recomend it!!', 'Felt satisfied to be staying at Eiffel tower view room at Gustave. Everything from check-in till check-out was smooth. Hotel surprised us with special honeymoon dessert and made our stay warm']",15e
